지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
서울,용산구,111131,20030219,0.006,-999,0.005,0.072,160,서울 용산구 한남동
서울,용산구,111131,20030220,0.002,0.3,0.024,0.027,35,서울 용산구 한남동
서울,용산구,111131,20030221,0.003,0.7,0.005,0.067,91,서울 용산구 한남동
서울,용산구,111131,20030222,0.001,0.4,0.015,0.034,10,서울 용산구 한남동
서울,용산구,111131,20030223,0.001,0.5,0.022,0.024,32,서울 용산구 한남동
서울,용산구,111131,20030224,0.001,0.7,0.006,0.055,76,서울 용산구 한남동
서울,한강대로,111122,20030202,-999,-999,-999,-999,-999,서울 용산구 동자동
서울,한강대로,111122,20030203,-999,-999,-999,-999,-999,서울 용산구 동자동
서울,한강대로,111122,20030204,0.01,0.9,0.009,0.065,67,서울 용산구 동자동
서울,한강대로,111122,20030205,0.008,0.9,0.01,0.059,72,서울 용산구 동자동
서울,한강대로,111122,20030206,0.01,0.9,0.009,0.057,71,서울 용산구 동자동
서울,종로구,111123,20030312,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030313,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030314,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030315,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030317,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030112,0.013,0.9,-999,0.044,109,서울 중구 주교동
서울,청계천,111124,20030113,0.017,-999,-999,0.061,216,서울 중구 주교동
서울,청계천,111124,20030114,0.003,1.3,0.007,0.039,57,서울 중구 주교동
서울,용산구,111131,20030226,0.012,0.8,0.004,0.078,162,서울 용산구 한남동
서울,용산구,111131,20030301,0.008,1,0.005,0.069,124,서울 용산구 한남동
서울,용산구,111131,20030303,0.004,0.3,0.021,0.019,88,서울 용산구 한남동
서울,중구,111121,20030102,0.005,1.1,0.018,0.028,88,서울 중구 서소문동
서울,중구,111121,20030104,0.006,1,0.024,0.015,110,서울 중구 서소문동
서울,중구,111121,20030106,0.007,1.3,0.015,0.028,51,서울 중구 서소문동
서울,한강대로,111122,20030208,0.004,0.7,0.005,0.045,61,서울 용산구 동자동
서울,한강대로,111122,20030209,0.008,0.9,0.005,0.061,83,서울 용산구 동자동
서울,한강대로,111122,20030210,0.008,0.7,0.006,0.052,99,서울 용산구 동자동
서울,한강대로,111122,20030212,0.004,1,0.012,0.035,41,서울 용산구 동자동
서울,한강대로,111122,20030213,0.012,1.2,0.007,0.064,95,서울 용산구 동자동
서울,종로구,111123,20030318,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030319,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030320,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030120,0.011,1.6,0.007,0.048,86,서울 중구 주교동
서울,청계천,111124,20030124,0.007,2.3,0.007,0.06,80,서울 중구 주교동
서울,용산구,111131,20030304,0.004,0.4,0.017,0.022,48,서울 용산구 한남동
서울,용산구,111131,20030305,0.006,0.7,0.005,0.051,93,서울 용산구 한남동
서울,용산구,111131,20030307,0.002,0.4,0.012,0.037,15,서울 용산구 한남동
서울,중구,111121,20030107,0.016,3.1,0.01,0.07,174,서울 중구 서소문동
서울,중구,111121,20030108,0.014,1.7,0.012,0.049,181,서울 중구 서소문동
서울,중구,111121,20030109,0.018,3,0.01,0.08,192,서울 중구 서소문동
서울,중구,111121,20030110,0.013,1.8,0.009,0.07,202,서울 중구 서소문동
서울,중구,111121,20030112,0.014,1.1,0.009,0.062,148,서울 중구 서소문동
서울,한강대로,111122,20030215,0.01,1.1,0.006,0.069,106,서울 용산구 동자동
서울,한강대로,111122,20030217,0.013,1.1,0.006,0.084,185,서울 용산구 동자동
서울,종로구,111123,20030324,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030325,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030326,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030125,0.007,1.1,0.006,0.063,120,서울 중구 주교동
서울,청계천,111124,20030126,0.005,0.6,0.006,0.052,58,서울 중구 주교동
서울,청계천,111124,20030127,0.002,1.2,0.007,0.056,60,서울 중구 주교동
서울,청계천,111124,20030128,0.005,0.9,0.011,0.04,56,서울 중구 주교동
서울,용산구,111131,20030310,0.005,0.3,0.025,0.026,34,서울 용산구 한남동
서울,용산구,111131,20030311,0.003,0.6,0.01,0.054,60,서울 용산구 한남동
서울,용산구,111131,20030312,-999,0.7,0.006,0.072,99,서울 용산구 한남동
서울,용산구,111131,20030313,0.007,0.4,0.012,0.064,90,서울 용산구 한남동
서울,용산구,111131,20030314,0.015,0.6,0.007,0.068,110,서울 용산구 한남동
서울,용산구,111131,20030316,0.003,0.2,0.007,0.051,65,서울 용산구 한남동
서울,중구,111121,20030115,0.01,1.7,0.01,0.076,110,서울 중구 서소문동
서울,중구,111121,20030117,0.01,1.5,0.009,0.063,106,서울 중구 서소문동
서울,중구,111121,20030118,0.011,1.3,0.009,0.061,166,서울 중구 서소문동
서울,중구,111121,20030119,0.006,0.6,0.024,0.036,111,서울 중구 서소문동
서울,한강대로,111122,20030220,0.005,0.8,0.01,0.046,39,서울 용산구 동자동
서울,한강대로,111122,20030221,0.011,1.1,0.005,0.067,86,서울 용산구 동자동
서울,한강대로,111122,20030225,0.013,1,0.005,0.05,155,서울 용산구 동자동
서울,종로구,111123,20030331,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030131,0.007,0.4,0.009,0.037,57,서울 중구 주교동
서울,청계천,111124,20030201,0.004,0.6,0.011,0.042,59,서울 중구 주교동
서울,청계천,111124,20030204,0.009,1.2,0.007,0.061,84,서울 중구 주교동
서울,청계천,111124,20030206,0.015,2.5,0.006,0.069,98,서울 중구 주교동
서울,용산구,111131,20030317,0.003,0.2,0.007,0.056,47,서울 용산구 한남동
서울,용산구,111131,20030318,0.01,0.3,-999,0.07,122,서울 용산구 한남동
서울,중구,111121,20030121,0.009,1.1,0.011,0.063,109,서울 중구 서소문동
서울,중구,111121,20030123,0.007,1.1,0.018,0.039,114,서울 중구 서소문동
서울,중구,111121,20030125,0.009,1.5,0.011,0.067,136,서울 중구 서소문동
서울,한강대로,111122,20030227,0.006,1.2,0.007,0.047,49,서울 용산구 동자동
서울,한강대로,111122,20030228,0.007,1.4,0.005,0.054,60,서울 용산구 동자동
서울,한강대로,111122,20030302,0.008,1.3,0.005,0.048,140,서울 용산구 동자동
서울,한강대로,111122,20030303,0.006,0.9,0.013,0.03,56,서울 용산구 동자동
서울,종로구,111123,20030101,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030208,0.009,0.9,0.006,0.053,53,서울 중구 주교동
서울,청계천,111124,20030209,0.009,1,0.006,0.061,94,서울 중구 주교동
서울,청계천,111124,20030210,0.011,4.7,-999,0.054,-999,서울 중구 주교동
서울,청계천,111124,20030211,0.006,1.4,0.01,0.04,103,서울 중구 주교동
서울,용산구,111131,20030323,0.017,0.4,0.011,0.072,139,서울 용산구 한남동
서울,용산구,111131,20030324,0.011,0.2,0.01,0.062,102,서울 용산구 한남동
서울,용산구,111131,20030325,0.009,0.7,0.015,0.056,116,서울 용산구 한남동
서울,용산구,111131,20030326,0.019,1.1,0.012,0.058,236,서울 용산구 한남동
서울,중구,111121,20030127,0.005,0.7,0.013,0.046,76,서울 중구 서소문동
서울,중구,111121,20030129,0.004,0.7,0.023,0.022,126,서울 중구 서소문동
서울,중구,111121,20030131,0.007,0.6,0.024,0.031,82,서울 중구 서소문동
서울,한강대로,111122,20030305,0.009,1.3,0.005,0.06,68,서울 용산구 동자동
서울,한강대로,111122,20030306,0.003,1.6,0.005,0.046,74,서울 용산구 동자동
서울,한강대로,111122,20030308,0.003,1.1,0.011,0.048,38,서울 용산구 동자동
서울,한강대로,111122,20030310,0.003,0.8,0.009,0.042,41,서울 용산구 동자동
서울,종로구,111123,20030102,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030103,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030105,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030106,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030107,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030213,0.013,1.1,0.008,0.052,109,서울 중구 주교동
서울,청계천,111124,20030214,0.01,2.5,0.006,0.068,173,서울 중구 주교동
서울,청계천,111124,20030216,0.015,0.6,0.014,0.041,120,서울 중구 주교동
서울,청계천,111124,20030217,0.015,2.8,0.006,0.066,189,서울 중구 주교동
서울,용산구,111131,20030330,0.011,0.3,0.021,0.035,67,서울 용산구 한남동
서울,중구,111121,20030201,0.005,0.6,0.027,0.033,76,서울 중구 서소문동
서울,중구,111121,20030203,0.004,0.5,0.028,0.031,57,서울 중구 서소문동
서울,중구,111121,20030205,0.007,0.7,0.017,0.052,143,서울 중구 서소문동
서울,중구,111121,20030207,0.009,1,0.009,0.058,95,서울 중구 서소문동
서울,한강대로,111122,20030312,-999,0.6,0.006,0.068,102,서울 용산구 동자동
서울,한강대로,111122,20030314,0.008,1.5,0.007,0.064,100,서울 용산구 동자동
서울,종로구,111123,20030108,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030109,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030110,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030112,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030113,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030219,0.015,1.8,0.005,0.059,153,서울 중구 주교동
서울,청계천,111124,20030220,0.007,1.9,0.008,0.043,53,서울 중구 주교동
서울,청계천,111124,20030221,0.013,1.3,0.005,0.06,94,서울 중구 주교동
서울,청계천,111124,20030222,0.004,1,0.007,0.052,26,서울 중구 주교동
서울,청계천,111124,20030223,0.004,0.8,0.009,0.035,48,서울 중구 주교동
서울,청계천,111124,20030224,0.009,0.8,0.007,0.055,-999,서울 중구 주교동
서울,중구,111121,20030208,0.003,0.8,0.011,0.048,86,서울 중구 서소문동
서울,중구,111121,20030210,0.007,1.2,0.014,0.052,149,서울 중구 서소문동
서울,중구,111121,20030212,0.004,1.1,0.025,0.029,104,서울 중구 서소문동
서울,한강대로,111122,20030317,0.003,1.1,0.006,0.045,51,서울 용산구 동자동
서울,한강대로,111122,20030318,0.008,1,0.005,0.063,96,서울 용산구 동자동
서울,한강대로,111122,20030320,0.008,0.4,0.005,0.069,92,서울 용산구 동자동
서울,한강대로,111122,20030322,0.005,0.5,0.005,0.052,66,서울 용산구 동자동
서울,한강대로,111122,20030323,0.013,0.5,0.006,0.072,108,서울 용산구 동자동
서울,종로구,111123,20030114,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030115,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030117,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030119,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030227,0.011,1.1,0.009,0.043,62,서울 중구 주교동
서울,청계천,111124,20030228,0.013,2.4,0.006,0.056,95,서울 중구 주교동
서울,중구,111121,20030214,0.009,1.4,0.016,0.067,201,서울 중구 서소문동
서울,중구,111121,20030216,0.013,1.3,0.035,0.043,154,서울 중구 서소문동
서울,중구,111121,20030218,0.009,1.2,0.009,0.068,150,서울 중구 서소문동
서울,한강대로,111122,20030324,0.008,0.3,0.004,0.077,101,서울 용산구 동자동
서울,한강대로,111122,20030325,0.006,1,0.007,0.069,115,서울 용산구 동자동
서울,한강대로,111122,20030326,0.005,1.5,0.005,0.054,209,서울 용산구 동자동
서울,한강대로,111122,20030328,0.004,0.8,0.006,0.046,60,서울 용산구 동자동
서울,종로구,111123,20030120,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030121,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030122,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030124,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030126,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030304,0.008,1.5,0.01,0.041,53,서울 중구 주교동
서울,청계천,111124,20030305,0.011,1.5,0.005,0.048,89,서울 중구 주교동
서울,청계천,111124,20030306,0.007,0.8,0.007,0.041,46,서울 중구 주교동
서울,용산구,111131,20030103,0.005,0.6,0.005,0.058,79,서울 용산구 한남동
서울,용산구,111131,20030106,0.013,0.7,0.011,0.055,59,서울 용산구 한남동
서울,중구,111121,20030221,0.008,1.6,0.009,0.065,117,서울 중구 서소문동
서울,중구,111121,20030225,0.01,0.5,0.015,0.05,188,서울 중구 서소문동
서울,한강대로,111122,20030330,0.009,0.6,0.005,0.063,53,서울 용산구 동자동
서울,한강대로,111122,20030331,0.008,0.7,0.003,0.057,121,서울 용산구 동자동
서울,종로구,111123,20030129,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030131,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030310,0.01,1.8,0.008,0.048,58,서울 중구 주교동
서울,청계천,111124,20030311,0.011,1.5,0.006,0.052,73,서울 중구 주교동
서울,청계천,111124,20030312,0.016,1.9,0.004,0.073,110,서울 중구 주교동
서울,청계천,111124,20030313,0.012,1.2,0.007,-999,98,서울 중구 주교동
서울,청계천,111124,20030314,0.016,2.2,0.006,0.067,118,서울 중구 주교동
서울,용산구,111131,20030107,0.012,1.2,0.006,0.082,106,서울 용산구 한남동
서울,용산구,111131,20030109,-999,-999,-999,-999,-999,서울 용산구 한남동
서울,용산구,111131,20030110,0.012,0.2,0.006,0.07,200,서울 용산구 한남동
서울,중구,111121,20030302,0.008,0.8,0.02,0.04,177,서울 중구 서소문동
서울,중구,111121,20030304,0.004,0.3,0.021,0.032,67,서울 중구 서소문동
서울,종로구,111123,20030202,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,종로구,111123,20030203,-999,-999,-999,-999,-999,서울 종로구 효제동
서울,청계천,111124,20030316,0.012,1.4,0.007,0.108,92,서울 중구 주교동
서울,청계천,111124,20030317,0.01,2.1,0.007,0.04,64,서울 중구 주교동
서울,청계천,111124,20030318,0.013,1.5,0.006,0.067,117,서울 중구 주교동
서울,용산구,111131,20030115,0.008,1.9,0.006,0.066,90,서울 용산구 한남동
서울,용산구,111131,20030116,0.013,0.5,0.007,0.046,58,서울 용산구 한남동
서울,용산구,111131,20030117,0.012,0.4,0.005,0.059,71,서울 용산구 한남동
서울,광진구,111141,20030227,0.003,0.4,0.015,0.028,47,서울 광진구 광나루로 571
서울,광진구,111141,20030228,0.003,0.4,0.009,0.042,72,서울 광진구 광나루로 571
서울,광진구,111141,20030302,0.012,0.6,0.011,0.038,198,서울 광진구 광나루로 571
서울,성동구,111142,20030306,0.003,0.1,0.009,0.034,52,서울 성동구 성수1가2동
서울,성동구,111142,20030307,0.003,0.5,0.015,0.03,24,서울 성동구 성수1가2동
서울,성동구,111142,20030309,0.005,0.4,0.011,0.035,61,서울 성동구 성수1가2동
서울,성동구,111142,20030311,0.003,0.4,0.016,0.037,59,서울 성동구 성수1가2동
서울,중랑구,111151,20030103,0.005,0.8,0.004,0.065,91,서울 중랑구 면목동
서울,중랑구,111151,20030105,0.003,0.4,0.027,0.014,22,서울 중랑구 면목동
서울,중랑구,111151,20030107,0.011,1.7,0.007,0.083,114,서울 중랑구 면목동
서울,동대문구,111152,20030212,0.005,0.9,0.018,0.027,60,서울 동대문구 용두2동
서울,동대문구,111152,20030215,0.01,1.1,0.011,0.052,83,서울 동대문구 용두2동
서울,광진구,111141,20030306,0.003,0.4,0.008,0.037,58,서울 광진구 광나루로 571
서울,광진구,111141,20030310,0.004,0.2,0.023,0.023,40,서울 광진구 광나루로 571
서울,광진구,111141,20030311,0.003,0.4,0.012,0.04,54,서울 광진구 광나루로 571
서울,성동구,111142,20030313,0.006,0.3,0.012,0.07,121,서울 성동구 성수1가2동
서울,성동구,111142,20030316,0.003,0.5,0.007,0.038,83,서울 성동구 성수1가2동
서울,성동구,111142,20030317,0.004,0.5,0.009,0.047,37,서울 성동구 성수1가2동
서울,성동구,111142,20030318,0.008,0.6,0.007,0.072,104,서울 성동구 성수1가2동
서울,중랑구,111151,20030109,0.021,1.4,0.003,0.08,155,서울 중랑구 면목동
서울,중랑구,111151,20030110,0.017,1.4,0.004,0.072,-999,서울 중랑구 면목동
서울,중랑구,111151,20030113,0.02,1.4,0.006,0.064,185,서울 중랑구 면목동
