Date,Gu_code,Gu,C34,J44,J20-22,Seoul,Area
201604,11500,강서구,160.9,138.7,25171.4,서울 ,서울 강서구
201605,11500,강서구,160.7,141.1,21248.9,서울 ,서울 강서구
201606,11500,강서구,180,125.8,15533.6,서울 ,서울 강서구
201607,11500,강서구,173.8,120.2,13937.9,서울 ,서울 강서구
201608,11500,강서구,160.7,143.7,13138.7,서울 ,서울 강서구
201609,11500,강서구,154.3,127.8,17379.6,서울 ,서울 강서구
201610,11500,강서구,154.7,135.7,21926.5,서울 ,서울 강서구
201611,11500,강서구,173,126.3,25793.4,서울 ,서울 강서구
201612,11500,강서구,176,147.6,35542.1,서울 ,서울 강서구
201701,11500,강서구,183.3,131.1,20392.7,서울 ,서울 강서구
201702,11500,강서구,196.4,140.9,18909.5,서울 ,서울 강서구
201703,11500,강서구,203.4,167.5,23861.9,서울 ,서울 강서구
201704,11500,강서구,175.3,137.4,25345.9,서울 ,서울 강서구
201705,11500,강서구,203.9,149.4,20725.6,서울 ,서울 강서구
201706,11500,강서구,204.3,136.9,16026.3,서울 ,서울 강서구
201707,11500,강서구,193,131.6,13654.2,서울 ,서울 강서구
201708,11500,강서구,208.4,143.1,12815.2,서울 ,서울 강서구
201709,11500,강서구,212.7,144.4,19200.2,서울 ,서울 강서구
201710,11500,강서구,168.5,119.2,16882.4,서울 ,서울 강서구
201711,11500,강서구,200.8,147.8,24404.2,서울 ,서울 강서구
201712,11500,강서구,178.2,128.5,26531.9,서울 ,서울 강서구
201801,11500,강서구,199.5,139.7,22820.9,서울 ,서울 강서구
201802,11500,강서구,174.7,132.7,17321.9,서울 ,서울 강서구
201803,11500,강서구,227.5,166.5,20798.9,서울 ,서울 강서구
201804,11500,강서구,201.9,172.2,25172.5,서울 ,서울 강서구
201805,11500,강서구,218.4,153.3,22711.2,서울 ,서울 강서구
201806,11500,강서구,198.8,143.6,16570.3,서울 ,서울 강서구
201807,11500,강서구,221.5,152.4,12726.9,서울 ,서울 강서구
201808,11500,강서구,202.2,139,10690.2,서울 ,서울 강서구
201809,11500,강서구,177.2,126,16781.2,서울 ,서울 강서구
201810,11500,강서구,220.6,153.1,21222.2,서울 ,서울 강서구
201811,11500,강서구,201.7,142.1,26376.6,서울 ,서울 강서구
201812,11500,강서구,204.7,139.2,30518.7,서울 ,서울 강서구
201901,11500,강서구,237.2,163.9,19671,서울 ,서울 강서구
201902,11500,강서구,207.3,109.5,15164.2,서울 ,서울 강서구
201903,11500,강서구,218,152.6,20403.3,서울 ,서울 강서구
201904,11500,강서구,230.7,169.7,25744.5,서울 ,서울 강서구
201905,11500,강서구,235,149.4,21464.5,서울 ,서울 강서구
201906,11500,강서구,226.4,135,14844.1,서울 ,서울 강서구
201907,11500,강서구,253,163.1,13578.7,서울 ,서울 강서구
201908,11500,강서구,244.5,136,11129.2,서울 ,서울 강서구
201909,11500,강서구,239.4,129.9,15972.6,서울 ,서울 강서구
201910,11500,강서구,253,151.7,21183.7,서울 ,서울 강서구
201911,11500,강서구,201.3,141.8,23267.8,서울 ,서울 강서구
201912,11500,강서구,234.4,152.6,26417.7,서울 ,서울 강서구
202001,11500,강서구,230.8,141.9,22848.6,서울 ,서울 강서구
202002,11500,강서구,219.9,127.7,14007.9,서울 ,서울 강서구
202003,11500,강서구,232,127.9,7819.7,서울 ,서울 강서구
202004,11500,강서구,222.2,133.1,5243.2,서울 ,서울 강서구
202005,11500,강서구,230.6,133.4,6357.3,서울 ,서울 강서구
202006,11500,강서구,238.2,126.2,5651.5,서울 ,서울 강서구
201101,11620,관악구,111.9,226.6,16107.4,서울 ,서울 관악구
201102,11620,관악구,92.9,202.3,11613.9,서울 ,서울 관악구
201103,11620,관악구,111.1,215.2,14828.2,서울 ,서울 관악구
201104,11620,관악구,107.3,192.6,15604.2,서울 ,서울 관악구
201105,11620,관악구,129.4,202.7,15284.7,서울 ,서울 관악구
201106,11620,관악구,133.9,208.8,11695.7,서울 ,서울 관악구
201107,11620,관악구,128.6,180.9,9091.8,서울 ,서울 관악구
201108,11620,관악구,135.3,159.2,9154.1,서울 ,서울 관악구
201109,11620,관악구,148.4,193.2,14700.9,서울 ,서울 관악구
201110,11620,관악구,140.2,218.5,18230.7,서울 ,서울 관악구
201111,11620,관악구,126.7,230.8,17456.4,서울 ,서울 관악구
201112,11620,관악구,141.1,220,17386.1,서울 ,서울 관악구
201201,11620,관악구,170,236.3,17993.5,서울 ,서울 관악구
201202,11620,관악구,161.9,251,17950.2,서울 ,서울 관악구
201203,11620,관악구,141.5,239,19984,서울 ,서울 관악구
201204,11620,관악구,160.6,239.8,18771.2,서울 ,서울 관악구
201205,11620,관악구,152.2,214.7,15751.9,서울 ,서울 관악구
201206,11620,관악구,157,180.9,10488.7,서울 ,서울 관악구
201207,11620,관악구,178.6,196.4,8595.9,서울 ,서울 관악구
201208,11620,관악구,177.2,182.4,8426.7,서울 ,서울 관악구
201209,11620,관악구,128.3,159.3,14307,서울 ,서울 관악구
201210,11620,관악구,164.2,201.5,16916.7,서울 ,서울 관악구
201211,11620,관악구,148.9,193.3,17466.5,서울 ,서울 관악구
201212,11620,관악구,150.3,185.3,15001.3,서울 ,서울 관악구
201301,11620,관악구,170.8,223.9,16476.3,서울 ,서울 관악구
201302,11620,관악구,150,183.8,15817.9,서울 ,서울 관악구
201303,11620,관악구,165.6,207.3,18247.7,서울 ,서울 관악구
201304,11620,관악구,139.6,211.6,19004,서울 ,서울 관악구
201305,11620,관악구,144.2,185.1,15204.6,서울 ,서울 관악구
201306,11620,관악구,137.4,152.7,10928.8,서울 ,서울 관악구
201307,11620,관악구,170.6,166.6,9561.1,서울 ,서울 관악구
201308,11620,관악구,162.5,170.1,9405.9,서울 ,서울 관악구
201309,11620,관악구,160.2,171.4,14155.2,서울 ,서울 관악구
201310,11620,관악구,145.7,180.1,16739.1,서울 ,서울 관악구
201311,11620,관악구,159.3,180.1,17678.6,서울 ,서울 관악구
201312,11620,관악구,165.2,185.7,16267.7,서울 ,서울 관악구
201401,11620,관악구,149.7,190.2,18811.5,서울 ,서울 관악구
201402,11620,관악구,142.4,175.6,22670.3,서울 ,서울 관악구
201403,11620,관악구,152.8,182.6,18688.2,서울 ,서울 관악구
201404,11620,관악구,142.6,179.3,18639.2,서울 ,서울 관악구
201405,11620,관악구,152.2,164.1,15280.6,서울 ,서울 관악구
201406,11620,관악구,150.8,151,11000.7,서울 ,서울 관악구
201407,11620,관악구,199,181.8,10773.5,서울 ,서울 관악구
201408,11620,관악구,158.8,157.1,9773.1,서울 ,서울 관악구
201409,11620,관악구,149.3,146.7,13189.2,서울 ,서울 관악구
201410,11620,관악구,152.2,175.8,16429.9,서울 ,서울 관악구
201411,11620,관악구,142.4,154.7,19319.5,서울 ,서울 관악구
201412,11620,관악구,170.5,173.6,18561.3,서울 ,서울 관악구
201501,11620,관악구,167.6,178,16773.2,서울 ,서울 관악구
201502,11620,관악구,143.2,151.9,17099.5,서울 ,서울 관악구
201503,11620,관악구,173.6,188,18634.7,서울 ,서울 관악구
201504,11620,관악구,158.7,186.2,18534.4,서울 ,서울 관악구
201505,11620,관악구,151.5,154,15258.1,서울 ,서울 관악구
201506,11620,관악구,135.2,135,10352.3,서울 ,서울 관악구
201507,11620,관악구,167.8,154.4,6817.8,서울 ,서울 관악구
201508,11620,관악구,163.6,134.6,9117,서울 ,서울 관악구
201509,11620,관악구,147.7,137.3,13791.7,서울 ,서울 관악구
201510,11620,관악구,185,170.3,14833.7,서울 ,서울 관악구
201511,11620,관악구,171.9,176.4,16627.3,서울 ,서울 관악구
201512,11620,관악구,194.2,176,19830.6,서울 ,서울 관악구
201601,11620,관악구,162.4,162,17447.1,서울 ,서울 관악구
201602,11620,관악구,162,155.9,20004.5,서울 ,서울 관악구
201603,11620,관악구,165.9,178.9,19947.7,서울 ,서울 관악구
201604,11620,관악구,155.1,155.3,18889,서울 ,서울 관악구
201605,11620,관악구,168.3,171.1,15429.4,서울 ,서울 관악구
201606,11620,관악구,189,159.6,10880.5,서울 ,서울 관악구
201607,11620,관악구,175.2,151.3,9405.7,서울 ,서울 관악구
201608,11620,관악구,180.1,166.5,9861.5,서울 ,서울 관악구
201609,11620,관악구,167.9,143,12178.5,서울 ,서울 관악구
201610,11620,관악구,154.7,154.1,15561.2,서울 ,서울 관악구
201611,11620,관악구,162.4,170.1,19227.7,서울 ,서울 관악구
201612,11620,관악구,177.8,161.8,27811.1,서울 ,서울 관악구
201701,11620,관악구,153.6,176.8,16488.5,서울 ,서울 관악구
201702,11620,관악구,167.7,151.6,14153.1,서울 ,서울 관악구
201703,11620,관악구,186,171.9,18527.4,서울 ,서울 관악구
201704,11620,관악구,155.6,171.9,19177.7,서울 ,서울 관악구
201705,11620,관악구,172.7,155.4,15669.7,서울 ,서울 관악구
201706,11620,관악구,196.7,156.2,12106.8,서울 ,서울 관악구
201707,11620,관악구,188.6,152,9597.1,서울 ,서울 관악구
201708,11620,관악구,214.6,147.2,9813.1,서울 ,서울 관악구
201709,11620,관악구,186.4,156.4,14247.5,서울 ,서울 관악구
201710,11620,관악구,169.7,142.5,12502.2,서울 ,서울 관악구
201711,11620,관악구,238.2,158,18589.4,서울 ,서울 관악구
201712,11620,관악구,225.5,146.8,20774.4,서울 ,서울 관악구
201801,11620,관악구,247.6,166.7,18298,서울 ,서울 관악구
201802,11620,관악구,206.6,139.3,13828.7,서울 ,서울 관악구
201803,11620,관악구,234.1,172.5,15844,서울 ,서울 관악구
201804,11620,관악구,228.7,160.4,19140.3,서울 ,서울 관악구
201805,11620,관악구,230.5,150.2,17007.2,서울 ,서울 관악구
201806,11620,관악구,195.6,155,12692.9,서울 ,서울 관악구
201807,11620,관악구,230.1,163.4,9818.6,서울 ,서울 관악구
201808,11620,관악구,241.1,142.2,8383,서울 ,서울 관악구
201809,11620,관악구,193.2,125.5,12991.4,서울 ,서울 관악구
201810,11620,관악구,236.5,170.9,17875.4,서울 ,서울 관악구
201811,11620,관악구,221.7,161,20839.4,서울 ,서울 관악구
201812,11620,관악구,209.6,154.2,24675.6,서울 ,서울 관악구
201901,11620,관악구,237.6,179.6,17163.8,서울 ,서울 관악구
201902,11620,관악구,207,140.4,12421.5,서울 ,서울 관악구
201903,11620,관악구,230,155.2,15511.1,서울 ,서울 관악구
201904,11620,관악구,226.6,161.6,20462.4,서울 ,서울 관악구
201905,11620,관악구,219.4,161.2,17469.5,서울 ,서울 관악구
201906,11620,관악구,236.8,152,12398.1,서울 ,서울 관악구
201907,11620,관악구,263.4,166.2,11300.3,서울 ,서울 관악구
201908,11620,관악구,229,153.6,9624.8,서울 ,서울 관악구
201909,11620,관악구,196.8,156.6,13557.3,서울 ,서울 관악구
201910,11620,관악구,212.2,159.4,17626.9,서울 ,서울 관악구
201911,11620,관악구,211,152,18497.7,서울 ,서울 관악구
201912,11620,관악구,233.2,155.8,21568.9,서울 ,서울 관악구
202001,11620,관악구,252.5,173.1,20860.3,서울 ,서울 관악구
202002,11620,관악구,252.1,138,12594.8,서울 ,서울 관악구
202003,11620,관악구,244,135.5,7145.6,서울 ,서울 관악구
202004,11620,관악구,251.7,148.5,4516.8,서울 ,서울 관악구
202005,11620,관악구,276.3,147.9,4950.5,서울 ,서울 관악구
202006,11620,관악구,263.8,160,5151.9,서울 ,서울 관악구
201101,11215,광진구,122.6,163.5,17627,서울 ,서울 광진구
201102,11215,광진구,107.5,150,12829.9,서울 ,서울 광진구
201103,11215,광진구,114,170.7,16919,서울 ,서울 광진구
201104,11215,광진구,92.5,180.9,18002.6,서울 ,서울 광진구
201105,11215,광진구,117,184.2,17813.3,서울 ,서울 광진구
201106,11215,광진구,122.3,186.1,13635.9,서울 ,서울 광진구
201107,11215,광진구,114.8,167.5,10777.4,서울 ,서울 광진구
201108,11215,광진구,119.1,159.2,11194.1,서울 ,서울 광진구
201109,11215,광진구,110,164.8,16285.3,서울 ,서울 광진구
201110,11215,광진구,132.3,183.6,20641.2,서울 ,서울 광진구
201111,11215,광진구,121.8,184.7,20182.8,서울 ,서울 광진구
201112,11215,광진구,149.2,167,20015,서울 ,서울 광진구
201201,11215,광진구,183.1,208.4,20416.5,서울 ,서울 광진구
201202,11215,광진구,164.3,236.7,21054.2,서울 ,서울 광진구
201203,11215,광진구,151.6,207.1,23646.4,서울 ,서울 광진구
201204,11215,광진구,189.1,212.5,23531.6,서울 ,서울 광진구
201205,11215,광진구,171.6,203.3,19120.5,서울 ,서울 광진구
201206,11215,광진구,158.1,149.5,12847.4,서울 ,서울 광진구
201207,11215,광진구,181,196.3,10931.5,서울 ,서울 광진구
201208,11215,광진구,177.2,180.4,10189.8,서울 ,서울 광진구
201209,11215,광진구,117.4,146,16259.1,서울 ,서울 광진구
201210,11215,광진구,151.1,205.5,19891.6,서울 ,서울 광진구
201211,11215,광진구,138.7,148.4,21539,서울 ,서울 광진구
201212,11215,광진구,139.8,173.7,18498.1,서울 ,서울 광진구
201301,11215,광진구,156.1,187.3,19934.3,서울 ,서울 광진구
201302,11215,광진구,149.4,157.5,20045.7,서울 ,서울 광진구
201303,11215,광진구,140.4,195.4,23863.8,서울 ,서울 광진구
201304,11215,광진구,168.6,188.9,23737.5,서울 ,서울 광진구
201305,11215,광진구,190.8,168.3,19187.3,서울 ,서울 광진구
201306,11215,광진구,147.7,143.9,14760.9,서울 ,서울 광진구
201307,11215,광진구,162.4,143.1,12755.1,서울 ,서울 광진구
201308,11215,광진구,185.9,183,12470.8,서울 ,서울 광진구
201309,11215,광진구,161.3,151,17188,서울 ,서울 광진구
201310,11215,광진구,161.8,159.9,20612.2,서울 ,서울 광진구
201311,11215,광진구,181.9,147.7,21819,서울 ,서울 광진구
201312,11215,광진구,184.9,155.3,19971.7,서울 ,서울 광진구
201401,11215,광진구,181.6,163.8,22330,서울 ,서울 광진구
201402,11215,광진구,168.7,178.3,27423.7,서울 ,서울 광진구
201403,11215,광진구,176.7,173.4,23163.6,서울 ,서울 광진구
201404,11215,광진구,185.5,196.5,23092.1,서울 ,서울 광진구
201405,11215,광진구,170.6,152.2,18575.8,서울 ,서울 광진구
201406,11215,광진구,171.2,145.3,14222.8,서울 ,서울 광진구
201407,11215,광진구,207.2,149.2,13939.6,서울 ,서울 광진구
201408,11215,광진구,180.5,135.7,12037.6,서울 ,서울 광진구
201409,11215,광진구,192.1,153.3,16300.6,서울 ,서울 광진구
201410,11215,광진구,180.8,166.5,21162,서울 ,서울 광진구
201411,11215,광진구,178.9,172.6,23534.3,서울 ,서울 광진구
201412,11215,광진구,244.9,181.1,22621.5,서울 ,서울 광진구
201501,11215,광진구,197.6,189.8,20148.5,서울 ,서울 광진구
201502,11215,광진구,180.9,176.2,21292.1,서울 ,서울 광진구
201503,11215,광진구,206.7,209.5,23190.1,서울 ,서울 광진구
201504,11215,광진구,192.9,179.5,22647.6,서울 ,서울 광진구
201505,11215,광진구,172,160.4,18123.9,서울 ,서울 광진구
201506,11215,광진구,153.7,123.5,12508,서울 ,서울 광진구
201507,11215,광진구,211.2,155.7,9122.6,서울 ,서울 광진구
201508,11215,광진구,188.7,162.6,11597.8,서울 ,서울 광진구
201509,11215,광진구,170.9,136.8,17647.2,서울 ,서울 광진구
201510,11215,광진구,184.8,144.6,18691.1,서울 ,서울 광진구
201511,11215,광진구,163.7,172.9,20494,서울 ,서울 광진구
201512,11215,광진구,190.1,167.6,24236.3,서울 ,서울 광진구
201601,11215,광진구,162.4,138.3,20938.7,서울 ,서울 광진구
201602,11215,광진구,147.5,178.3,25358.1,서울 ,서울 광진구
201603,11215,광진구,182,190.1,24290.4,서울 ,서울 광진구
201604,11215,광진구,205.2,171.3,23643.5,서울 ,서울 광진구
201605,11215,광진구,189,192.3,19405.1,서울 ,서울 광진구
201606,11215,광진구,193.4,173.8,14248.8,서울 ,서울 광진구
201607,11215,광진구,177.2,182,12715,서울 ,서울 광진구
201608,11215,광진구,184.5,175.5,11845,서울 ,서울 광진구
201609,11215,광진구,158.4,167.1,15422.6,서울 ,서울 광진구
201610,11215,광진구,174.1,189.8,19524.9,서울 ,서울 광진구
201611,11215,광진구,189,171.3,23208.4,서울 ,서울 광진구
201612,11215,광진구,178.6,208.6,34809.8,서울 ,서울 광진구
201701,11215,광진구,158,209.1,20680,서울 ,서울 광진구
201702,11215,광진구,167.2,182.8,18368.9,서울 ,서울 광진구
201703,11215,광진구,171.4,222.5,23111.1,서울 ,서울 광진구
201704,11215,광진구,169.7,194.6,24489,서울 ,서울 광진구
201705,11215,광진구,172.8,172.8,19487.7,서울 ,서울 광진구
201706,11215,광진구,182.8,184.5,15234.1,서울 ,서울 광진구
201707,11215,광진구,179.2,190.1,12580.5,서울 ,서울 광진구
201708,11215,광진구,170,166.3,12114,서울 ,서울 광진구
201709,11215,광진구,183.7,204.9,18490.8,서울 ,서울 광진구
201710,11215,광진구,151,172.5,15425.1,서울 ,서울 광진구
201711,11215,광진구,167.5,201.8,23347.3,서울 ,서울 광진구
201712,11215,광진구,174.2,181.2,27248,서울 ,서울 광진구
201801,11215,광진구,223.3,214.3,24539.7,서울 ,서울 광진구
201802,11215,광진구,203.6,174.9,17367,서울 ,서울 광진구
201803,11215,광진구,207.3,203.3,20783.3,서울 ,서울 광진구
201804,11215,광진구,178.9,183.7,23343.2,서울 ,서울 광진구
201805,11215,광진구,203.1,194.3,20625.6,서울 ,서울 광진구
